user,item,rating,context factors
http://example.org/User#49,http://example.org/Restaurant#12,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#49,http://example.org/Restaurant#12,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#49,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#49,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#49,http://example.org/Restaurant#12,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#7,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#14,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#38,http://example.org/Restaurant#13,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#4,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#42,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#13,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#13,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#13,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#13,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#45,http://example.org/Restaurant#13,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#14,http://example.org/Restaurant#14,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#21,http://example.org/Restaurant#14,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#14,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#31,http://example.org/Restaurant#14,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#38,http://example.org/Restaurant#14,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#4,http://example.org/Restaurant#14,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#14,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#14,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#14,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#14,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#14,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#14,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#15,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#15,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#15,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#31,http://example.org/Restaurant#15,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#31,http://example.org/Restaurant#15,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#15,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#15,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#15,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#15,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#15,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#15,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#15,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#12,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#14,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#21,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#23,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#24,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#31,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#32,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#32,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#16,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#4,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#16,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#16,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#16,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#16,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#16,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#0,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#3,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#3,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#3,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#3,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#7,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#9,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#9,http://example.org/Restaurant#17,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#9,http://example.org/Restaurant#17,1.0,['http://example.org/ContextFactor#s3']
http://example.org/User#9,http://example.org/Restaurant#17,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#9,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s5']
http://example.org/User#9,http://example.org/Restaurant#17,1.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#14,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#14,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#14,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#21,http://example.org/Restaurant#17,4.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#28,http://example.org/Restaurant#17,2.0,['http://example.org/ContextFactor#s3']
http://example.org/User#29,http://example.org/Restaurant#17,2.0,['http://example.org/ContextFactor#s1']
http://example.org/User#29,http://example.org/Restaurant#17,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#29,http://example.org/Restaurant#17,2.0,['http://example.org/ContextFactor#s3']
http://example.org/User#29,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#29,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s5']
http://example.org/User#29,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#3,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#3,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#31,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#31,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#36,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#36,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#36,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#36,http://example.org/Restaurant#17,2.0,['http://example.org/ContextFactor#s4']
http://example.org/User#36,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s5']
http://example.org/User#36,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#39,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#42,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#42,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#43,http://example.org/Restaurant#17,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#17,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#17,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#17,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#49,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#49,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#49,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#49,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#49,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s5']
http://example.org/User#49,http://example.org/Restaurant#17,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#19,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#21,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#24,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#27,http://example.org/Restaurant#18,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#27,http://example.org/Restaurant#18,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#27,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#34,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#37,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#38,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#39,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#39,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#42,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#18,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#18,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#18,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#18,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#44,http://example.org/Restaurant#18,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#0,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#1,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#1,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#14,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#17,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#2,http://example.org/Restaurant#19,2.0,['http://example.org/ContextFactor#s1']
http://example.org/User#2,http://example.org/Restaurant#19,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#2,http://example.org/Restaurant#19,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#2,http://example.org/Restaurant#19,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#2,http://example.org/Restaurant#19,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#2,http://example.org/Restaurant#19,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#24,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#25,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#35,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#19,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#39,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#4,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#19,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#19,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#19,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#19,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#19,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#24,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#25,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#38,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#39,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#20,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#20,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#20,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#20,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#20,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#2,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s2']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#4,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#6,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#1,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#1,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#1,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#1,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#1,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#1,http://example.org/Restaurant#21,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#13,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#13,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#14,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#14,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#14,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#16,http://example.org/Restaurant#21,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#18,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#2,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#2,http://example.org/Restaurant#21,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#2,http://example.org/Restaurant#21,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#2,http://example.org/Restaurant#21,2.0,['http://example.org/ContextFactor#s4']
http://example.org/User#2,http://example.org/Restaurant#21,3.0,['http://example.org/ContextFactor#s5']
http://example.org/User#2,http://example.org/Restaurant#21,2.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#21,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#24,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#25,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#28,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#3,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#3,http://example.org/Restaurant#21,3.0,['http://example.org/ContextFactor#s4']
http://example.org/User#3,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#31,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#31,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#36,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#36,http://example.org/Restaurant#21,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#36,http://example.org/Restaurant#21,2.0,['http://example.org/ContextFactor#s3']
http://example.org/User#36,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#36,http://example.org/Restaurant#21,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#36,http://example.org/Restaurant#21,2.0,['http://example.org/ContextFactor#s6']
http://example.org/User#37,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#37,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#37,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#37,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#39,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#4,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#21,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#21,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#21,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#21,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#21,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#0,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#1,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#1,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#2,http://example.org/Restaurant#22,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#2,http://example.org/Restaurant#22,3.0,['http://example.org/ContextFactor#s1']
http://example.org/User#2,http://example.org/Restaurant#22,2.0,['http://example.org/ContextFactor#s2']
http://example.org/User#2,http://example.org/Restaurant#22,4.0,['http://example.org/ContextFactor#s3']
http://example.org/User#2,http://example.org/Restaurant#22,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#2,http://example.org/Restaurant#22,1.0,['http://example.org/ContextFactor#s5']
http://example.org/User#2,http://example.org/Restaurant#22,4.0,['http://example.org/ContextFactor#s6']
http://example.org/User#21,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#3,http://example.org/Restaurant#22,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#31,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#32,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#32,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#32,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#33,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#33,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#33,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#33,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#33,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#33,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#34,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#36,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#36,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#36,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#36,http://example.org/Restaurant#22,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#36,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#36,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#38,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#4,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#22,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#22,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#22,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#22,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#46,http://example.org/Restaurant#22,1.0,['http://example.org/ContextFactor#s1']
http://example.org/User#46,http://example.org/Restaurant#22,1.0,['http://example.org/ContextFactor#s2']
http://example.org/User#46,http://example.org/Restaurant#22,1.0,['http://example.org/ContextFactor#s3']
http://example.org/User#46,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#46,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#46,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#48,http://example.org/Restaurant#22,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#48,http://example.org/Restaurant#22,3.0,['http://example.org/ContextFactor#s2']
http://example.org/User#48,http://example.org/Restaurant#22,3.0,['http://example.org/ContextFactor#s3']
http://example.org/User#48,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#48,http://example.org/Restaurant#22,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#48,http://example.org/Restaurant#22,5.0,['http://example.org/ContextFactor#s6']
http://example.org/User#14,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#21,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#24,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s4']
http://example.org/User#25,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#38,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#4,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#42,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#23,4.0,['http://example.org/ContextFactor#s1']
http://example.org/User#43,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#43,http://example.org/Restaurant#23,5.0,['http://example.org/ContextFactor#s3']
http://example.org/User#43,http://example.org/Restaurant#23,1.0,['http://example.org/ContextFactor#s4']
http://example.org/User#43,http://example.org/Restaurant#23,2.0,['http://example.org/ContextFactor#s5']
http://example.org/User#43,http://example.org/Restaurant#23,3.0,['http://example.org/ContextFactor#s6']
http://example.org/User#16,http://example.org/Restaurant#24,4.0,['http://example.org/ContextFactor#s5']
http://example.org/User#18,http://example.org/Restaurant#24,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#21,http://example.org/Restaurant#24,5.0,['http://example.org/ContextFactor#s2']
http://example.org/User#25,http://example.org/Restaurant#24,5.0,['http://example.org/ContextFactor#s5']
http://example.org/User#3,http://example.org/Restaurant#24,4.0,['http://example.org/ContextFactor#s4']
http://example.org/User#3,http://example.org/Restaurant#24,4.0,['http://example.org/ContextFactor#s5']
